locus_tag	ftype	length_bp	gene	EC_number	COG	product
COGMAEJH_00365	CDS	612	msrA_1	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
COGMAEJH_00366	CDS	798				hypothetical protein
COGMAEJH_00367	CDS	177				hypothetical protein
COGMAEJH_00368	CDS	2211	copA_1	7.2.2.8		putative copper-importing P-type ATPase A
COGMAEJH_00369	CDS	528				hypothetical protein
COGMAEJH_00370	CDS	1527				hypothetical protein
COGMAEJH_00371	CDS	882	fixP		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
COGMAEJH_00372	CDS	207				hypothetical protein
COGMAEJH_00373	CDS	732				hypothetical protein
COGMAEJH_00374	CDS	1680	fixN	1.9.3.1	COG3278	Cytochrome c oxidase subunit 1 , bacteroid
COGMAEJH_00375	CDS	2358	mdtC_1			Multidrug resistance protein MdtC
COGMAEJH_00376	CDS	3099	mdtC_2		COG0841	Multidrug resistance protein MdtC
COGMAEJH_00377	CDS	1095	mdtE			Multidrug resistance protein MdtE
COGMAEJH_00378	CDS	717	slmA_1			Nucleoid occlusion factor SlmA
COGMAEJH_00379	CDS	687				hypothetical protein
COGMAEJH_00380	CDS	921				hypothetical protein
COGMAEJH_00381	CDS	870		4.3.2.3		Ureidoglycolate lyase
COGMAEJH_00382	CDS	1491	tsdB	1.14.13.220	COG0654	putative NADH-specific resorcinol 4-hydroxylase
COGMAEJH_00383	CDS	777				hypothetical protein
COGMAEJH_00384	CDS	1509	ethA_1	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
COGMAEJH_00385	CDS	1257		1.14.-.-		Cytochrome P450-terp
COGMAEJH_00386	CDS	1173	fadA5	2.3.1.16		Steroid 3-ketoacyl-CoA thiolase
COGMAEJH_00387	CDS	732				hypothetical protein
COGMAEJH_00388	CDS	735				hypothetical protein
COGMAEJH_00389	CDS	1089	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
COGMAEJH_00390	CDS	855	ydcV			Inner membrane ABC transporter permease protein YdcV
COGMAEJH_00391	CDS	918	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
COGMAEJH_00392	CDS	1089	spuE		COG0687	Spermidine-binding periplasmic protein SpuE
COGMAEJH_00393	CDS	747	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
COGMAEJH_00394	CDS	222				hypothetical protein
COGMAEJH_00395	CDS	225				hypothetical protein
COGMAEJH_00396	CDS	621	nudL_1	3.6.1.-		putative Nudix hydrolase NudL
COGMAEJH_00397	CDS	1119	ald_1	1.4.1.1	COG0686	Alanine dehydrogenase
COGMAEJH_00398	CDS	615				hypothetical protein
COGMAEJH_00399	CDS	183	rpmF		COG0333	50S ribosomal protein L32
COGMAEJH_00400	CDS	1086				hypothetical protein
COGMAEJH_00401	CDS	393				hypothetical protein
COGMAEJH_00402	CDS	849	dat_1	2.6.1.21		D-alanine aminotransferase
COGMAEJH_00403	CDS	603	trpG_1	4.1.3.27	COG0512	Anthranilate synthase component 2
COGMAEJH_00404	CDS	1422	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
COGMAEJH_00405	CDS	1089	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
COGMAEJH_00406	CDS	807	fadH_1	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
COGMAEJH_00407	CDS	822	echA8_2	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
COGMAEJH_00408	CDS	351				hypothetical protein
COGMAEJH_00409	CDS	1587	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
COGMAEJH_00410	CDS	333				hypothetical protein
COGMAEJH_00411	CDS	1752				hypothetical protein
COGMAEJH_00412	CDS	618				hypothetical protein
COGMAEJH_00413	CDS	1191	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
COGMAEJH_00414	CDS	726	phaB	1.1.1.36		Acetoacetyl-CoA reductase
COGMAEJH_00415	CDS	642				hypothetical protein
COGMAEJH_00416	CDS	894				hypothetical protein
COGMAEJH_00417	CDS	441				hypothetical protein
COGMAEJH_00418	CDS	771	gloB_1	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
COGMAEJH_00419	CDS	762				hypothetical protein
COGMAEJH_00420	CDS	627	metXA_1		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
COGMAEJH_00421	CDS	1206	metXA_2	2.3.1.31	COG2021	Homoserine O-acetyltransferase
COGMAEJH_00422	CDS	942				hypothetical protein
COGMAEJH_00423	CDS	1104	hisC_1	2.6.1.9		Histidinol-phosphate aminotransferase
COGMAEJH_00424	CDS	939	tyrC	1.3.1.43		Cyclohexadienyl dehydrogenase
COGMAEJH_00425	CDS	1089				hypothetical protein
COGMAEJH_00426	CDS	549	chaC	4.3.2.7	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
COGMAEJH_00427	CDS	1209				hypothetical protein
COGMAEJH_00428	CDS	435				hypothetical protein
COGMAEJH_00429	CDS	2316				hypothetical protein
COGMAEJH_00430	CDS	750				hypothetical protein
COGMAEJH_00431	CDS	624				hypothetical protein
COGMAEJH_00432	CDS	855				hypothetical protein
COGMAEJH_00433	CDS	660	ftsE		COG2884	Cell division ATP-binding protein FtsE
COGMAEJH_00434	CDS	753				hypothetical protein
COGMAEJH_00435	CDS	546	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
COGMAEJH_00436	CDS	372	cpdR_1			Response regulator receiver protein CpdR
COGMAEJH_00437	CDS	2532				hypothetical protein
COGMAEJH_00438	CDS	1275	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
COGMAEJH_00439	CDS	234				hypothetical protein
COGMAEJH_00440	CDS	1389	argH	4.3.2.1	COG0165	Argininosuccinate lyase
COGMAEJH_00441	CDS	621	tlpA		COG0526	Thiol:disulfide interchange protein TlpA
COGMAEJH_00442	CDS	546				hypothetical protein
COGMAEJH_00443	CDS	876	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
COGMAEJH_00444	CDS	942	etfA		COG2025	Electron transfer flavoprotein subunit alpha
COGMAEJH_00445	CDS	750	etfB			Electron transfer flavoprotein subunit beta
COGMAEJH_00446	CDS	591	yvqK	2.5.1.17	COG2096	Corrinoid adenosyltransferase
COGMAEJH_00447	CDS	522	yodB		COG3038	Cytochrome b561 
COGMAEJH_00448	CDS	897	linB	3.8.1.5		Haloalkane dehalogenase
COGMAEJH_00449	CDS	192				hypothetical protein
COGMAEJH_00450	CDS	1701	mcd_1	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
COGMAEJH_00451	CDS	1482	trkI		COG0168	Trk system potassium uptake protein TrkI
COGMAEJH_00452	CDS	891		3.-.-.-		putative metallo-hydrolase
COGMAEJH_00453	CDS	312	hlyU		COG0640	Transcriptional activator HlyU
COGMAEJH_00454	CDS	519	ygaP		COG0607	Inner membrane protein YgaP
COGMAEJH_00455	CDS	795			COG0730	putative membrane transporter protein
COGMAEJH_00456	CDS	1266	ccr	1.3.1.85	COG0604	Crotonyl-CoA carboxylase/reductase
COGMAEJH_00457	CDS	1248	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
COGMAEJH_00458	CDS	2004	ecm	5.4.99.63	COG1884	Ethylmalonyl-CoA mutase
COGMAEJH_00459	CDS	294				hypothetical protein
COGMAEJH_00460	CDS	1107				hypothetical protein
COGMAEJH_00461	CDS	672				hypothetical protein
COGMAEJH_00462	CDS	951				hypothetical protein
COGMAEJH_00463	CDS	1056				hypothetical protein
COGMAEJH_00464	CDS	882	gltX_1	6.1.1.17	COG0008	Glutamate--tRNA ligase
COGMAEJH_00465	CDS	663				hypothetical protein
COGMAEJH_00466	CDS	561				hypothetical protein
COGMAEJH_00467	CDS	588	coq7	1.14.99.60	COG2941	3-demethoxyubiquinol 3-hydroxylase
COGMAEJH_00468	CDS	525	dsbB			Disulfide bond formation protein B
COGMAEJH_00469	CDS	375	spo0F	2.7.-.-	COG0784	Sporulation initiation phosphotransferase F
COGMAEJH_00470	CDS	741				hypothetical protein
COGMAEJH_00471	CDS	411	rssB_1			Regulator of RpoS
COGMAEJH_00472	CDS	999				hypothetical protein
COGMAEJH_00473	CDS	1152				hypothetical protein
COGMAEJH_00474	CDS	651	degU_1		COG2197	Transcriptional regulatory protein DegU
COGMAEJH_00475	CDS	423				IS3 family transposase IS511
COGMAEJH_00476	CDS	546				hypothetical protein
COGMAEJH_00477	CDS	267				IS3 family transposase ISMamg1
COGMAEJH_00478	CDS	3003	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
COGMAEJH_00479	CDS	420	cusR		COG0745	Transcriptional regulatory protein CusR
COGMAEJH_00480	tRNA	86				tRNA-Leu(caa)
COGMAEJH_00481	CDS	504	pitA	2.3.1.-	COG1247	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
COGMAEJH_00482	CDS	1380	gms	6.3.4.12	COG0174	Glutamate--methylamine ligase
COGMAEJH_00483	CDS	768	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
COGMAEJH_00484	CDS	711				hypothetical protein
COGMAEJH_00485	CDS	693				hypothetical protein
COGMAEJH_00486	CDS	804				hypothetical protein
COGMAEJH_00487	CDS	357	yffB		COG1393	Protein YffB
COGMAEJH_00488	CDS	597				hypothetical protein
COGMAEJH_00489	CDS	303	tusA			Sulfur carrier protein TusA
COGMAEJH_00490	CDS	1803	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
COGMAEJH_00491	CDS	1218	limB_1	1.14.13.107		Limonene 1,2-monooxygenase
COGMAEJH_00492	CDS	633				hypothetical protein
COGMAEJH_00493	CDS	822	cpnA_1	1.1.1.163		Cyclopentanol dehydrogenase
COGMAEJH_00494	CDS	1074				hypothetical protein
COGMAEJH_00495	CDS	933				hypothetical protein
COGMAEJH_00496	CDS	786				hypothetical protein
COGMAEJH_00497	CDS	981				hypothetical protein
COGMAEJH_00498	CDS	834		1.1.1.119	COG1028	Glucose 1-dehydrogenase
COGMAEJH_00499	CDS	567				hypothetical protein
COGMAEJH_00500	CDS	552				hypothetical protein
COGMAEJH_00501	CDS	1572		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
COGMAEJH_00502	CDS	1857	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
COGMAEJH_00503	CDS	546				hypothetical protein
COGMAEJH_00504	CDS	207				hypothetical protein
COGMAEJH_00505	CDS	942	nlhH	3.1.1.1	COG0657	Carboxylesterase NlhH
COGMAEJH_00506	CDS	1587	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
COGMAEJH_00507	CDS	1656	dauA		COG0659	C4-dicarboxylic acid transporter DauA
COGMAEJH_00508	CDS	1671				hypothetical protein
COGMAEJH_00509	CDS	960	dagK_1	2.7.1.107		Diacylglycerol kinase
COGMAEJH_00510	CDS	1680	glpD	1.1.5.3		Aerobic glycerol-3-phosphate dehydrogenase
COGMAEJH_00511	CDS	651				hypothetical protein
COGMAEJH_00512	CDS	906	rdmC_1	3.1.1.95		Aclacinomycin methylesterase RdmC
COGMAEJH_00513	CDS	912	rdmC_2	3.1.1.95		Aclacinomycin methylesterase RdmC
COGMAEJH_00514	CDS	768	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
COGMAEJH_00515	CDS	1851	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
COGMAEJH_00516	CDS	561				hypothetical protein
COGMAEJH_00517	CDS	483				hypothetical protein
COGMAEJH_00518	CDS	456				hypothetical protein
COGMAEJH_00519	CDS	447				hypothetical protein
COGMAEJH_00520	CDS	507				hypothetical protein
COGMAEJH_00521	CDS	810		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
COGMAEJH_00522	CDS	339				hypothetical protein
COGMAEJH_00523	CDS	408				hypothetical protein
COGMAEJH_00524	CDS	969	rfaF_1	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
COGMAEJH_00525	tRNA	77				tRNA-Arg(cct)
COGMAEJH_00526	CDS	654	lnrK		COG2197	Transcriptional regulatory protein LnrK
COGMAEJH_00527	CDS	753				hypothetical protein
COGMAEJH_00528	CDS	1512	bepA_1	3.4.-.-		Beta-barrel assembly-enhancing protease
COGMAEJH_00529	CDS	900	rpoH_1		COG0568	RNA polymerase sigma factor RpoH
COGMAEJH_00530	CDS	1056				hypothetical protein
COGMAEJH_00531	CDS	339	fdxA		COG1146	Ferredoxin-2
COGMAEJH_00532	CDS	249				hypothetical protein
COGMAEJH_00533	CDS	405	hslR		COG1188	Heat shock protein 15
COGMAEJH_00534	CDS	3003				hypothetical protein
COGMAEJH_00535	CDS	1293	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
COGMAEJH_00536	CDS	2394	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
COGMAEJH_00537	CDS	693				hypothetical protein
COGMAEJH_00538	CDS	2157	mcm	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
COGMAEJH_00539	CDS	243				hypothetical protein
COGMAEJH_00540	CDS	855				hypothetical protein
COGMAEJH_00541	CDS	1125		3.6.-.-	COG1703	putative GTPase
COGMAEJH_00542	CDS	291	rpmB		COG0227	50S ribosomal protein L28
COGMAEJH_00543	CDS	681				hypothetical protein
COGMAEJH_00544	CDS	1206				hypothetical protein
COGMAEJH_00545	CDS	1398	norM		COG0534	Multidrug resistance protein NorM
COGMAEJH_00546	CDS	1185	ycaD_1			putative MFS-type transporter YcaD
COGMAEJH_00547	CDS	633				hypothetical protein
COGMAEJH_00548	CDS	1920	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
COGMAEJH_00549	CDS	996	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
COGMAEJH_00550	CDS	687	dnaJ_2			Chaperone protein DnaJ
COGMAEJH_00551	CDS	285	bolA		COG0271	DNA-binding transcriptional regulator BolA
COGMAEJH_00552	CDS	1299				hypothetical protein
COGMAEJH_00553	CDS	1119	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
COGMAEJH_00554	CDS	588	aroK	2.7.1.71	COG0703	Shikimate kinase 1
COGMAEJH_00555	CDS	144				hypothetical protein
COGMAEJH_00556	CDS	1947				hypothetical protein
COGMAEJH_00557	CDS	960	xerD			Tyrosine recombinase XerD
COGMAEJH_00558	CDS	894	sigJ			ECF RNA polymerase sigma factor SigJ
COGMAEJH_00559	CDS	549				hypothetical protein
COGMAEJH_00560	CDS	423				hypothetical protein
COGMAEJH_00561	CDS	960	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
COGMAEJH_00562	CDS	525				hypothetical protein
COGMAEJH_00563	CDS	1776				hypothetical protein
COGMAEJH_00564	CDS	1224				hypothetical protein
COGMAEJH_00565	CDS	1191				hypothetical protein
COGMAEJH_00566	CDS	2721	secA		COG0653	Protein translocase subunit SecA
COGMAEJH_00567	CDS	864		5.2.1.8	COG0760	Putative peptidyl-prolyl cis-trans isomerase
COGMAEJH_00568	CDS	1437	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
COGMAEJH_00569	CDS	435	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
COGMAEJH_00570	CDS	183				hypothetical protein
COGMAEJH_00571	CDS	942				hypothetical protein
COGMAEJH_00572	CDS	774				hypothetical protein
COGMAEJH_00573	CDS	258	grxC		COG0695	Glutaredoxin 3
COGMAEJH_00574	CDS	864	nit1	3.5.1.128		Deaminated glutathione amidase
COGMAEJH_00575	CDS	429				hypothetical protein
COGMAEJH_00576	CDS	771	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
COGMAEJH_00577	CDS	1260		2.7.2.4	COG0527	Aspartate kinase
COGMAEJH_00578	CDS	2268	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
COGMAEJH_00579	CDS	1134				hypothetical protein
COGMAEJH_00580	CDS	1146	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
COGMAEJH_00581	CDS	1068	prfA		COG0216	Peptide chain release factor RF1
COGMAEJH_00582	CDS	858	prmC_1	2.1.1.297	COG2890	Release factor glutamine methyltransferase
COGMAEJH_00583	CDS	624				hypothetical protein
COGMAEJH_00584	CDS	768				hypothetical protein
COGMAEJH_00585	CDS	2655	clpB			Chaperone protein ClpB
COGMAEJH_00586	CDS	1695	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
COGMAEJH_00587	rRNA	1483				16S ribosomal RNA
COGMAEJH_00588	tRNA	77				tRNA-Ile(gat)
COGMAEJH_00589	tRNA	76				tRNA-Ala(tgc)
COGMAEJH_00590	rRNA	2727				23S ribosomal RNA
COGMAEJH_00591	rRNA	111				5S ribosomal RNA
COGMAEJH_00592	tRNA	77				tRNA-Met(cat)
COGMAEJH_00593	CDS	183				hypothetical protein
COGMAEJH_00594	CDS	111				hypothetical protein
COGMAEJH_00595	CDS	201				hypothetical protein
COGMAEJH_00596	CDS	1218	yfcJ			putative MFS-type transporter YfcJ
COGMAEJH_00597	CDS	447				Putative universal stress protein
COGMAEJH_00598	CDS	483	slyA_1			Transcriptional regulator SlyA
COGMAEJH_00599	CDS	1191	emrA			Colistin resistance protein EmrA
COGMAEJH_00600	CDS	1593	farB			Fatty acid resistance protein FarB
COGMAEJH_00601	CDS	1611				hypothetical protein
COGMAEJH_00602	CDS	1179				hypothetical protein
COGMAEJH_00603	CDS	696	degU_2		COG2197	Transcriptional regulatory protein DegU
COGMAEJH_00604	CDS	1851				hypothetical protein
COGMAEJH_00605	CDS	1176				hypothetical protein
COGMAEJH_00606	CDS	390				hypothetical protein
COGMAEJH_00607	CDS	1611		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
COGMAEJH_00608	CDS	753	cpnA_2	1.1.1.163		Cyclopentanol dehydrogenase
COGMAEJH_00609	CDS	468				hypothetical protein
COGMAEJH_00610	CDS	1266	linC_1	1.14.14.84		Linalool 8-monooxygenase
COGMAEJH_00611	CDS	1641	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
COGMAEJH_00612	CDS	867	fadH_2	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
COGMAEJH_00613	CDS	636	kstR2			HTH-type transcriptional repressor KstR2
COGMAEJH_00614	CDS	762	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
COGMAEJH_00615	CDS	792	menB_1	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
COGMAEJH_00616	CDS	1158	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
COGMAEJH_00617	CDS	789	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
COGMAEJH_00618	CDS	1152	cntA_1	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
COGMAEJH_00619	CDS	249				hypothetical protein
COGMAEJH_00620	CDS	1266	linC_2	1.14.14.84		Linalool 8-monooxygenase
COGMAEJH_00621	CDS	741	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
COGMAEJH_00622	CDS	876	carC_2	3.7.1.13		2-hydroxy-6-oxo-6-(2'-aminophenyl)hexa-2,4-dienoic acid hydrolase
COGMAEJH_00623	CDS	678				hypothetical protein
COGMAEJH_00624	CDS	1128		1.13.12.-	COG2070	Putative monooxygenase
COGMAEJH_00625	CDS	447	entH	3.1.2.-		Proofreading thioesterase EntH
COGMAEJH_00626	CDS	1635		1.14.13.-	COG2072	Baeyer-Villiger monooxygenase
COGMAEJH_00627	CDS	1254	linC_3	1.14.14.84		Linalool 8-monooxygenase
COGMAEJH_00628	CDS	327	fdxE_1		COG0633	Ferredoxin-6
COGMAEJH_00629	CDS	192				hypothetical protein
COGMAEJH_00630	CDS	1089	luxA_1	1.14.14.3		Alkanal monooxygenase alpha chain
COGMAEJH_00631	CDS	813	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
COGMAEJH_00632	CDS	1104				hypothetical protein
COGMAEJH_00633	CDS	1683	dag	3.5.1.82		N-acyl-D-glutamate deacylase
COGMAEJH_00634	CDS	894	mlhB_2	3.1.1.83		Monoterpene epsilon-lactone hydrolase
COGMAEJH_00635	CDS	840				hypothetical protein
COGMAEJH_00636	CDS	2046	fadH_3	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
COGMAEJH_00637	CDS	849				hypothetical protein
COGMAEJH_00638	CDS	570				hypothetical protein
COGMAEJH_00639	CDS	1095	adh_1	1.1.1.1	COG1063	putative alcohol dehydrogenase adh
COGMAEJH_00640	CDS	1170				hypothetical protein
COGMAEJH_00641	CDS	423				hypothetical protein
COGMAEJH_00642	CDS	1194		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
COGMAEJH_00643	CDS	1086	acrC_3	1.3.1.95		Acryloyl-CoA reductase (NADH)
COGMAEJH_00644	CDS	1200		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
COGMAEJH_00645	CDS	1200		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
COGMAEJH_00646	CDS	225				hypothetical protein
COGMAEJH_00647	CDS	1713				hypothetical protein
COGMAEJH_00648	CDS	315				hypothetical protein
COGMAEJH_00649	CDS	369	cheY_1		COG0784	Chemotaxis protein CheY
COGMAEJH_00650	CDS	2013	cheA_1	2.7.13.3	COG0643	Chemotaxis protein CheA
COGMAEJH_00651	CDS	522	cheW_1		COG0835	Chemotaxis protein CheW
COGMAEJH_00652	CDS	2118				hypothetical protein
COGMAEJH_00653	CDS	486	cheW_2		COG0835	Chemotaxis protein CheW
COGMAEJH_00654	CDS	861	cheR_1	2.1.1.80		Chemotaxis protein methyltransferase
COGMAEJH_00655	CDS	1086	cheB3	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase of group 3 operon
COGMAEJH_00656	CDS	1053				hypothetical protein
COGMAEJH_00657	CDS	627	mtnB	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
COGMAEJH_00658	CDS	555	mtnD	1.13.11.54	COG1791	Acireductone dioxygenase
COGMAEJH_00659	CDS	711	mtnC	3.1.3.77		Enolase-phosphatase E1
COGMAEJH_00660	CDS	282				hypothetical protein
COGMAEJH_00661	CDS	744	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
COGMAEJH_00662	CDS	498				hypothetical protein
COGMAEJH_00663	CDS	1548	betA_1	1.2.1.8		Oxygen-dependent choline dehydrogenase
COGMAEJH_00664	CDS	324				hypothetical protein
COGMAEJH_00665	CDS	1428	ald_2	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
COGMAEJH_00666	CDS	423				hypothetical protein
COGMAEJH_00667	CDS	393	ephG	3.3.2.10	COG4308	Epoxide hydrolase EphG
COGMAEJH_00668	CDS	1299				hypothetical protein
COGMAEJH_00669	CDS	852	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
COGMAEJH_00670	CDS	1347				hypothetical protein
COGMAEJH_00671	CDS	894				hypothetical protein
COGMAEJH_00672	CDS	2130			COG1629	putative TonB-dependent receptor
COGMAEJH_00673	CDS	699	chrR		COG3806	Anti-sigma-E factor ChrR
COGMAEJH_00674	CDS	600	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
COGMAEJH_00675	CDS	1329				hypothetical protein
COGMAEJH_00676	CDS	825				hypothetical protein
COGMAEJH_00677	CDS	2247				hypothetical protein
COGMAEJH_00678	CDS	1194		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
COGMAEJH_00679	CDS	1098	mcd_2	1.3.8.12	COG1960	(2S)-methylsuccinyl-CoA dehydrogenase
COGMAEJH_00680	CDS	345				hypothetical protein
COGMAEJH_00681	CDS	1095	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
COGMAEJH_00682	CDS	603	yibF		COG0625	putative GST-like protein YibF
COGMAEJH_00683	CDS	480				hypothetical protein
COGMAEJH_00684	CDS	501				hypothetical protein
COGMAEJH_00685	CDS	261				hypothetical protein
COGMAEJH_00686	CDS	1446	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
COGMAEJH_00687	CDS	2106	btuB_1			Vitamin B12 transporter BtuB
COGMAEJH_00688	CDS	693	ctaG			Cytochrome c oxidase assembly protein CtaG
COGMAEJH_00689	CDS	1083				hypothetical protein
COGMAEJH_00690	CDS	822				hypothetical protein
COGMAEJH_00691	CDS	774	cmpD	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
COGMAEJH_00692	CDS	837				hypothetical protein
COGMAEJH_00693	CDS	630				hypothetical protein
COGMAEJH_00694	CDS	3621	carB_1			Carbamoyl-phosphate synthase large chain
COGMAEJH_00695	CDS	1809	atzF	3.5.1.54		Allophanate hydrolase
COGMAEJH_00696	CDS	801				hypothetical protein
COGMAEJH_00697	CDS	1125	rip3		COG0517	Putative zinc metalloprotease Rip3
COGMAEJH_00698	CDS	1305				hypothetical protein
COGMAEJH_00699	CDS	3081				hypothetical protein
COGMAEJH_00700	CDS	999	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
COGMAEJH_00701	CDS	804				hypothetical protein
COGMAEJH_00702	CDS	651				hypothetical protein
COGMAEJH_00703	CDS	534				hypothetical protein
COGMAEJH_00704	CDS	1278				hypothetical protein
COGMAEJH_00705	CDS	2271	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
COGMAEJH_00706	CDS	666				hypothetical protein
COGMAEJH_00707	CDS	1431				hypothetical protein
COGMAEJH_00708	CDS	597	nusG_1		COG0250	Transcription termination/antitermination protein NusG
COGMAEJH_00709	CDS	1308	wbpA	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
COGMAEJH_00710	CDS	939	wbpB	1.1.1.335	COG0673	UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate oxidase
COGMAEJH_00711	CDS	582	wbpD	2.3.1.201	COG0110	UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronate N-acetyltransferase
