locus_tag	ftype	length_bp	gene	EC_number	COG	product
NAHEBPPK_00373	CDS	1473	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
NAHEBPPK_00374	CDS	471				hypothetical protein
NAHEBPPK_00375	CDS	1509	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
NAHEBPPK_00376	CDS	1167				hypothetical protein
NAHEBPPK_00377	CDS	342	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
NAHEBPPK_00378	CDS	1173	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
NAHEBPPK_00379	CDS	795				hypothetical protein
NAHEBPPK_00380	CDS	1038	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
NAHEBPPK_00381	CDS	834	scpA		COG1354	Segregation and condensation protein A
NAHEBPPK_00382	CDS	975	scpB			Segregation and condensation protein B
NAHEBPPK_00383	CDS	609				hypothetical protein
NAHEBPPK_00384	CDS	672	nbzA_1	1.7.1.16		Nitrobenzene nitroreductase
NAHEBPPK_00385	CDS	1335	linC_1	1.14.14.84		Linalool 8-monooxygenase
NAHEBPPK_00386	CDS	489				hypothetical protein
NAHEBPPK_00387	CDS	708	nth	4.2.99.18	COG0177	Endonuclease III
NAHEBPPK_00388	CDS	876	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
NAHEBPPK_00389	CDS	999	RBKS	2.7.1.15		Ribokinase
NAHEBPPK_00390	CDS	594	nsaD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
NAHEBPPK_00391	CDS	339			COG1733	putative HTH-type transcriptional regulator
NAHEBPPK_00392	CDS	1305	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
NAHEBPPK_00393	CDS	1143				hypothetical protein
NAHEBPPK_00394	CDS	558	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
NAHEBPPK_00395	CDS	1416				hypothetical protein
NAHEBPPK_00396	CDS	1572				hypothetical protein
NAHEBPPK_00397	CDS	825	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
NAHEBPPK_00398	CDS	687	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
NAHEBPPK_00399	CDS	687	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
NAHEBPPK_00400	CDS	690				hypothetical protein
NAHEBPPK_00401	CDS	810				hypothetical protein
NAHEBPPK_00402	CDS	633				hypothetical protein
NAHEBPPK_00403	CDS	1689	phaC_2	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
NAHEBPPK_00404	CDS	843	todF	3.7.1.25		2-hydroxy-6-oxo-2,4-heptadienoate hydrolase
NAHEBPPK_00405	CDS	1587	aas		COG0204	Bifunctional protein Aas
NAHEBPPK_00406	CDS	969	lipA	2.8.1.8	COG0320	Lipoyl synthase
NAHEBPPK_00407	CDS	477	pasT		COG2867	Persistence and stress-resistance toxin PasT
NAHEBPPK_00408	CDS	492	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
NAHEBPPK_00409	CDS	786	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
NAHEBPPK_00410	CDS	1131	ispDF		COG0245	Bifunctional enzyme IspD/IspF
NAHEBPPK_00411	CDS	990	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
NAHEBPPK_00412	CDS	1062	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
NAHEBPPK_00413	CDS	1374	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
NAHEBPPK_00414	CDS	2265	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
NAHEBPPK_00415	CDS	1386	atoC_1		COG2204	Regulatory protein AtoC
NAHEBPPK_00416	CDS	1374	trkA		COG0569	Trk system potassium uptake protein TrkA
NAHEBPPK_00417	CDS	1407	trkG		COG0168	Trk system potassium uptake protein TrkG
NAHEBPPK_00418	CDS	249	hfq		COG1923	RNA-binding protein Hfq
NAHEBPPK_00419	CDS	1326	hflX		COG2262	GTPase HflX
NAHEBPPK_00420	CDS	831	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
NAHEBPPK_00421	CDS	864	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
NAHEBPPK_00422	CDS	876		3.1.1.99		6-deoxy-6-sulfogluconolactonase
NAHEBPPK_00423	CDS	1167	bbsG_1	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
NAHEBPPK_00424	CDS	780				hypothetical protein
NAHEBPPK_00425	CDS	228				hypothetical protein
NAHEBPPK_00426	CDS	627				hypothetical protein
NAHEBPPK_00427	CDS	237	secE			Protein translocase subunit SecE
NAHEBPPK_00428	CDS	588	nusG		COG0250	Transcription termination/antitermination protein NusG
NAHEBPPK_00429	tRNA	77				tRNA-His(gtg)
NAHEBPPK_00430	CDS	1164			COG2885	Outer membrane protein
NAHEBPPK_00431	CDS	1260	dapE_1	3.5.1.18		Succinyl-diaminopimelate desuccinylase
NAHEBPPK_00432	CDS	1041	astA	2.3.1.109	COG3138	Arginine N-succinyltransferase
NAHEBPPK_00433	CDS	1455	astD	1.2.1.71	COG1012	N-succinylglutamate 5-semialdehyde dehydrogenase
NAHEBPPK_00434	CDS	828	cmoM	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
NAHEBPPK_00435	CDS	1323	astB	3.5.3.23	COG3724	N-succinylarginine dihydrolase
NAHEBPPK_00436	CDS	642	nagL	5.2.1.4		Maleylpyruvate isomerase
NAHEBPPK_00437	CDS	789				hypothetical protein
NAHEBPPK_00438	CDS	372				hypothetical protein
NAHEBPPK_00439	CDS	1011				hypothetical protein
NAHEBPPK_00440	CDS	702				hypothetical protein
NAHEBPPK_00441	CDS	2079	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
NAHEBPPK_00442	CDS	267				hypothetical protein
NAHEBPPK_00443	CDS	3561	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
NAHEBPPK_00444	CDS	1314				hypothetical protein
NAHEBPPK_00445	CDS	1101	smtB_1	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
NAHEBPPK_00446	CDS	744	gpmA_1	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
NAHEBPPK_00447	CDS	183	rpmF		COG0333	50S ribosomal protein L32
NAHEBPPK_00448	CDS	972				hypothetical protein
NAHEBPPK_00449	CDS	1281	eno	4.2.1.11		Enolase
NAHEBPPK_00450	CDS	1146				hypothetical protein
NAHEBPPK_00451	CDS	300				hypothetical protein
NAHEBPPK_00452	CDS	1011	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
NAHEBPPK_00453	CDS	1368	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
NAHEBPPK_00454	CDS	1332	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
NAHEBPPK_00455	CDS	1416	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
NAHEBPPK_00456	tRNA	79				tRNA-Ala(ggc)
NAHEBPPK_00457	CDS	615	pxpA	3.5.2.9		5-oxoprolinase subunit A
NAHEBPPK_00458	CDS	642	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
NAHEBPPK_00459	CDS	267				hypothetical protein
NAHEBPPK_00460	CDS	1089				IS110 family transposase ISGdi15
NAHEBPPK_00461	CDS	579	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
NAHEBPPK_00462	CDS	2112			COG1629	putative TonB-dependent receptor
NAHEBPPK_00463	CDS	744		1.1.1.47	COG1028	Glucose 1-dehydrogenase
NAHEBPPK_00464	CDS	1359				hypothetical protein
NAHEBPPK_00465	CDS	1269				hypothetical protein
NAHEBPPK_00466	CDS	1299	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
NAHEBPPK_00467	CDS	1806	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
NAHEBPPK_00468	tRNA	75				tRNA-Glu(ttc)
NAHEBPPK_00469	CDS	528				hypothetical protein
NAHEBPPK_00470	CDS	456				hypothetical protein
NAHEBPPK_00471	CDS	438				hypothetical protein
NAHEBPPK_00472	CDS	1608		6.2.1.42		3-oxocholest-4-en-26-oate--CoA ligase
NAHEBPPK_00473	CDS	1644	groL			60 kDa chaperonin
NAHEBPPK_00474	CDS	312	groS5			10 kDa chaperonin 5
NAHEBPPK_00475	CDS	273				hypothetical protein
NAHEBPPK_00476	CDS	900				hypothetical protein
NAHEBPPK_00477	CDS	1197	smtB_2	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
NAHEBPPK_00478	CDS	819	cpnA	1.1.1.163		Cyclopentanol dehydrogenase
NAHEBPPK_00479	CDS	618	rpsD		COG0522	30S ribosomal protein S4
NAHEBPPK_00480	CDS	828		2.7.4.-	COG2326	Polyphosphate:AMP/ADP phosphotransferase
NAHEBPPK_00481	CDS	936				hypothetical protein
NAHEBPPK_00482	CDS	990	cdhR		COG4977	HTH-type transcriptional regulator CdhR
NAHEBPPK_00483	CDS	708	inhA	4.2.1.103		Isonitrile hydratase
NAHEBPPK_00484	CDS	1356	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
NAHEBPPK_00485	CDS	1095				hypothetical protein
NAHEBPPK_00486	CDS	339	grxD		COG0278	Glutaredoxin 4
NAHEBPPK_00487	CDS	1830				hypothetical protein
NAHEBPPK_00488	CDS	231			COG0271	putative protein RP812
NAHEBPPK_00489	CDS	1035				hypothetical protein
NAHEBPPK_00490	CDS	510				hypothetical protein
NAHEBPPK_00491	CDS	771				hypothetical protein
NAHEBPPK_00492	CDS	2262	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
NAHEBPPK_00493	CDS	693				hypothetical protein
NAHEBPPK_00494	CDS	1131	mnmC_1	2.1.1.61		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
NAHEBPPK_00495	CDS	1005		3.5.4.2	COG1816	Adenine deaminase
NAHEBPPK_00496	CDS	393				hypothetical protein
NAHEBPPK_00497	CDS	663	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
NAHEBPPK_00498	CDS	153				hypothetical protein
NAHEBPPK_00499	CDS	345				hypothetical protein
NAHEBPPK_00500	CDS	243				hypothetical protein
NAHEBPPK_00501	CDS	420				hypothetical protein
NAHEBPPK_00502	tRNA	76				tRNA-Trp(cca)
NAHEBPPK_00503	CDS	1542				hypothetical protein
NAHEBPPK_00504	CDS	1395	amyB	3.2.1.1		Alpha-amylase 2
NAHEBPPK_00505	CDS	2109	susB	3.2.1.3		Glucan 1,4-alpha-glucosidase SusB
NAHEBPPK_00506	CDS	1896	amy	3.2.1.1		Alpha-amylase
NAHEBPPK_00507	CDS	1638	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
NAHEBPPK_00508	CDS	1014	cytR		COG1609	HTH-type transcriptional repressor CytR
NAHEBPPK_00509	CDS	1470	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
NAHEBPPK_00510	CDS	699	pgl	3.1.1.31		6-phosphogluconolactonase
NAHEBPPK_00511	CDS	1836	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
NAHEBPPK_00512	CDS	960	glk	2.7.1.2	COG0837	Glucokinase
NAHEBPPK_00513	CDS	2841				hypothetical protein
NAHEBPPK_00514	CDS	1509	prnA_1	1.14.19.9		Flavin-dependent tryptophan halogenase PrnA
NAHEBPPK_00515	CDS	1515	prnA_2	1.14.19.9		Flavin-dependent tryptophan halogenase PrnA
NAHEBPPK_00516	CDS	375	ndhC	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
NAHEBPPK_00517	CDS	573	nuoB	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit B
NAHEBPPK_00518	CDS	609	nqo5	7.1.1.-	COG0852	NADH-quinone oxidoreductase chain 5
NAHEBPPK_00519	CDS	1206	nuoD	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit D
NAHEBPPK_00520	CDS	348				hypothetical protein
NAHEBPPK_00521	CDS	450				hypothetical protein
NAHEBPPK_00522	CDS	675	nqo2	7.1.1.-	COG1905	NADH-quinone oxidoreductase chain 2
NAHEBPPK_00523	CDS	1305	nqo1	7.1.1.-	COG1894	NADH-quinone oxidoreductase chain 1
NAHEBPPK_00524	CDS	2091	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
NAHEBPPK_00525	CDS	1095	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
NAHEBPPK_00526	CDS	486	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
NAHEBPPK_00527	CDS	627	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
NAHEBPPK_00528	CDS	312	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
NAHEBPPK_00529	CDS	2157	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
NAHEBPPK_00530	CDS	1503	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
NAHEBPPK_00531	CDS	1434	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
NAHEBPPK_00532	CDS	708	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
NAHEBPPK_00533	CDS	768	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
NAHEBPPK_00534	CDS	1686	rnj	3.1.-.-	COG0595	Ribonuclease J
NAHEBPPK_00535	CDS	429	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
NAHEBPPK_00536	CDS	234				hypothetical protein
NAHEBPPK_00537	CDS	1320	proS	6.1.1.15	COG0442	Proline--tRNA ligase
NAHEBPPK_00538	CDS	1281	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
NAHEBPPK_00539	CDS	690	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
NAHEBPPK_00540	CDS	3420	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
NAHEBPPK_00541	CDS	789	rpsB		COG0052	30S ribosomal protein S2
NAHEBPPK_00542	CDS	903	tsf		COG0264	Elongation factor Ts
NAHEBPPK_00543	CDS	747	pyrH	2.7.4.22	COG0528	Uridylate kinase
NAHEBPPK_00544	CDS	555	frr		COG0233	Ribosome-recycling factor
NAHEBPPK_00545	CDS	762	uppS	2.5.1.-	COG0020	Isoprenyl transferase
NAHEBPPK_00546	CDS	819				hypothetical protein
NAHEBPPK_00547	CDS	1212	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
NAHEBPPK_00548	CDS	1167	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
NAHEBPPK_00549	CDS	2565	bamA_1		COG4775	Outer membrane protein assembly factor BamA
NAHEBPPK_00550	CDS	588				hypothetical protein
NAHEBPPK_00551	CDS	1020	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
NAHEBPPK_00552	CDS	792	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
NAHEBPPK_00553	CDS	849	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
NAHEBPPK_00554	CDS	1152	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
NAHEBPPK_00555	CDS	1341	aarA	2.3.3.16		Citrate synthase
NAHEBPPK_00556	CDS	1458	gltX_1	6.1.1.17		Glutamate--tRNA ligase
NAHEBPPK_00557	CDS	2058				hypothetical protein
NAHEBPPK_00558	CDS	681	lexA_1	3.4.21.88	COG1974	LexA repressor
NAHEBPPK_00559	CDS	792	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
NAHEBPPK_00560	CDS	1020	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
NAHEBPPK_00561	CDS	573	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
NAHEBPPK_00562	CDS	1425	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
NAHEBPPK_00563	CDS	1914				hypothetical protein
NAHEBPPK_00564	CDS	759	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
NAHEBPPK_00565	CDS	456				hypothetical protein
NAHEBPPK_00566	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
NAHEBPPK_00567	CDS	1227	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
NAHEBPPK_00568	CDS	810				hypothetical protein
NAHEBPPK_00569	CDS	1317				hypothetical protein
NAHEBPPK_00570	CDS	1458	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
NAHEBPPK_00571	CDS	1452	hldE		COG2870	Bifunctional protein HldE
NAHEBPPK_00572	CDS	450	hspQ			Heat shock protein HspQ
NAHEBPPK_00573	CDS	1110	ppx	3.6.1.11	COG0248	Exopolyphosphatase
NAHEBPPK_00574	CDS	714	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
NAHEBPPK_00575	CDS	408				hypothetical protein
NAHEBPPK_00576	CDS	402				hypothetical protein
NAHEBPPK_00577	CDS	1164				hypothetical protein
NAHEBPPK_00578	CDS	1458	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
NAHEBPPK_00579	CDS	603				hypothetical protein
NAHEBPPK_00580	CDS	1308	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
NAHEBPPK_00581	CDS	1563	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
NAHEBPPK_00582	CDS	804				hypothetical protein
NAHEBPPK_00583	CDS	777	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
NAHEBPPK_00584	CDS	936				hypothetical protein
NAHEBPPK_00585	CDS	657	tmk	2.7.4.9	COG0125	Thymidylate kinase
NAHEBPPK_00586	CDS	1158	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
NAHEBPPK_00587	CDS	1191	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
NAHEBPPK_00588	tRNA	90				tRNA-Ser(tga)
NAHEBPPK_00589	CDS	576	mneA			Putative manganese exporter
NAHEBPPK_00590	CDS	1509	pksE		COG0331	Polyketide biosynthesis protein PksE
NAHEBPPK_00591	CDS	3891	acpP_2			Acyl carrier protein
NAHEBPPK_00592	CDS	1338	pksJ		COG0318	Polyketide synthase PksJ
NAHEBPPK_00593	CDS	6090				hypothetical protein
NAHEBPPK_00594	CDS	498				hypothetical protein
NAHEBPPK_00595	CDS	1200				IS256 family transposase ISAli6
NAHEBPPK_00596	CDS	1170	pal_2			Peptidoglycan-associated lipoprotein
NAHEBPPK_00597	CDS	1605				hypothetical protein
NAHEBPPK_00598	CDS	1200	fldA	2.8.3.17		Cinnamoyl-CoA:phenyllactate CoA-transferase
NAHEBPPK_00599	CDS	798	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
NAHEBPPK_00600	CDS	804				putative protein
NAHEBPPK_00601	CDS	810		4.2.1.17	COG1024	putative enoyl-CoA hydratase echA12
NAHEBPPK_00602	CDS	747				hypothetical protein
NAHEBPPK_00603	CDS	846				hypothetical protein
NAHEBPPK_00604	CDS	1572				hypothetical protein
NAHEBPPK_00605	CDS	2673				hypothetical protein
NAHEBPPK_00606	CDS	852				hypothetical protein
NAHEBPPK_00607	CDS	1974	gspD2			Secretin GspD 2
NAHEBPPK_00608	CDS	1485	epsE		COG2804	Type II secretion system protein E
NAHEBPPK_00609	CDS	1212	epsF		COG1459	Type II secretion system protein F
NAHEBPPK_00610	CDS	453	xcpT_1		COG2165	Type II secretion system protein G
NAHEBPPK_00611	CDS	465				hypothetical protein
NAHEBPPK_00612	CDS	369				hypothetical protein
NAHEBPPK_00613	CDS	621	xcpW		COG4795	Type II secretion system protein J
NAHEBPPK_00614	CDS	975				hypothetical protein
NAHEBPPK_00615	CDS	1104				hypothetical protein
NAHEBPPK_00616	CDS	456				hypothetical protein
NAHEBPPK_00617	CDS	759				hypothetical protein
NAHEBPPK_00618	CDS	486				hypothetical protein
NAHEBPPK_00619	CDS	351				hypothetical protein
NAHEBPPK_00620	tRNA	76				tRNA-Thr(tgt)
NAHEBPPK_00621	CDS	1182				hypothetical protein
NAHEBPPK_00622	CDS	1740	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
NAHEBPPK_00623	CDS	483				hypothetical protein
NAHEBPPK_00624	CDS	1008	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
NAHEBPPK_00625	CDS	1749	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
NAHEBPPK_00626	CDS	588				hypothetical protein
NAHEBPPK_00627	CDS	657				hypothetical protein
NAHEBPPK_00628	CDS	1923	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
NAHEBPPK_00629	CDS	897		2.5.1.10		Farnesyl diphosphate synthase
NAHEBPPK_00630	CDS	246	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
NAHEBPPK_00631	CDS	603				hypothetical protein
NAHEBPPK_00632	CDS	849	lepB	3.4.21.89	COG0681	Signal peptidase I
NAHEBPPK_00633	CDS	1065	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
NAHEBPPK_00634	CDS	939	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
NAHEBPPK_00635	CDS	1773	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
NAHEBPPK_00636	CDS	705	yceI_1			Protein YceI
NAHEBPPK_00637	CDS	1188				hypothetical protein
NAHEBPPK_00638	CDS	948	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
NAHEBPPK_00639	CDS	213				hypothetical protein
NAHEBPPK_00640	CDS	816	cysE	2.3.1.30	COG1045	Serine acetyltransferase
NAHEBPPK_00641	CDS	3132	mdtC_1			Multidrug resistance protein MdtC
NAHEBPPK_00642	CDS	1185	mdtE			Multidrug resistance protein MdtE
NAHEBPPK_00643	CDS	702				hypothetical protein
NAHEBPPK_00644	CDS	624	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
NAHEBPPK_00645	CDS	468	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
NAHEBPPK_00646	CDS	1020	yrbG_1		COG0530	Inner membrane protein YrbG
NAHEBPPK_00647	CDS	1818	bamA_2			Outer membrane protein assembly factor BamA
NAHEBPPK_00648	CDS	4107				hypothetical protein
NAHEBPPK_00649	CDS	381				hypothetical protein
NAHEBPPK_00650	CDS	1377	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
NAHEBPPK_00651	CDS	1197	xlnD	1.14.13.24		3-hydroxybenzoate 6-hydroxylase 1
NAHEBPPK_00652	CDS	204				hypothetical protein
NAHEBPPK_00653	CDS	960	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
NAHEBPPK_00654	CDS	324	trxA		COG0526	Thioredoxin
NAHEBPPK_00655	CDS	3510	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
NAHEBPPK_00656	CDS	3063				hypothetical protein
NAHEBPPK_00657	CDS	726	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
NAHEBPPK_00658	CDS	1101	amgK	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
NAHEBPPK_00659	CDS	474	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
NAHEBPPK_00660	CDS	1245	camA	1.18.1.5		Putidaredoxin reductase CamA
NAHEBPPK_00661	CDS	321	fdxE_1		COG0633	Ferredoxin-6
NAHEBPPK_00662	CDS	789				hypothetical protein
NAHEBPPK_00663	CDS	408	atpC			ATP synthase epsilon chain
NAHEBPPK_00664	CDS	1425	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
NAHEBPPK_00665	CDS	876	atpG_1		COG0224	ATP synthase gamma chain
NAHEBPPK_00666	CDS	1536	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NAHEBPPK_00667	CDS	561	atpH		COG0712	ATP synthase subunit delta
NAHEBPPK_00668	CDS	2169	priA	3.6.4.-	COG1198	Primosomal protein N'
NAHEBPPK_00669	CDS	993				hypothetical protein
NAHEBPPK_00670	CDS	1350				hypothetical protein
NAHEBPPK_00671	CDS	1083				hypothetical protein
NAHEBPPK_00672	CDS	1629				hypothetical protein
NAHEBPPK_00673	CDS	1134				hypothetical protein
NAHEBPPK_00674	CDS	597				hypothetical protein
NAHEBPPK_00675	CDS	660				hypothetical protein
NAHEBPPK_00676	CDS	783				hypothetical protein
NAHEBPPK_00677	CDS	1680		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
NAHEBPPK_00678	CDS	1908				hypothetical protein
NAHEBPPK_00679	CDS	2568	mrcA		COG5009	Penicillin-binding protein 1A
NAHEBPPK_00680	CDS	945	prfB		COG1186	Peptide chain release factor RF2
NAHEBPPK_00681	CDS	633				hypothetical protein
NAHEBPPK_00682	CDS	1047	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
NAHEBPPK_00683	CDS	537				hypothetical protein
NAHEBPPK_00684	CDS	678				hypothetical protein
NAHEBPPK_00685	CDS	3462	smc		COG1196	Chromosome partition protein Smc
NAHEBPPK_00686	CDS	348				hypothetical protein
NAHEBPPK_00687	CDS	777	atpB		COG0356	ATP synthase subunit a
NAHEBPPK_00688	CDS	237	atpE			ATP synthase subunit c
NAHEBPPK_00689	CDS	561	atpG_2			ATP synthase subunit b'
NAHEBPPK_00690	CDS	573	atpF		COG0711	ATP synthase subunit b
NAHEBPPK_00691	CDS	945				hypothetical protein
NAHEBPPK_00692	CDS	1098	ychF		COG0012	Ribosome-binding ATPase YchF
NAHEBPPK_00693	CDS	987	secF		COG0341	Protein translocase subunit SecF
NAHEBPPK_00694	CDS	1608	secD		COG0342	Protein translocase subunit SecD
NAHEBPPK_00695	CDS	369				hypothetical protein
NAHEBPPK_00696	CDS	654	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
NAHEBPPK_00697	CDS	762	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
NAHEBPPK_00698	CDS	1434	serS	6.1.1.11	COG0172	Serine--tRNA ligase
NAHEBPPK_00699	CDS	1029				hypothetical protein
NAHEBPPK_00700	CDS	819	tatC		COG0805	Sec-independent protein translocase protein TatC
NAHEBPPK_00701	CDS	354	tatB			Sec-independent protein translocase protein TatB
NAHEBPPK_00702	CDS	210	tatA			Sec-independent protein translocase protein TatA
NAHEBPPK_00703	CDS	777	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
NAHEBPPK_00704	CDS	585				hypothetical protein
NAHEBPPK_00705	CDS	468	nusB			Transcription antitermination protein NusB
NAHEBPPK_00706	CDS	429	ribH1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
NAHEBPPK_00707	CDS	1128	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
NAHEBPPK_00708	CDS	621	ribE	2.5.1.9		Riboflavin synthase
NAHEBPPK_00709	CDS	654	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
NAHEBPPK_00710	CDS	474	nrdR		COG1327	Transcriptional repressor NrdR
